time_since_start_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,latitude,longitude,vehicle_speed,trip_id
0.014,0.2456,0.0784,9.889,0.0272,0.0214,-0.0363,52.41741,-1.509511,0.0,Y1
0.114,0.03606417910447779,-0.10350447761194026,9.68605223880597,-0.028268656716417914,-0.018062686567164178,0.008126865671641791,52.40547,-1.500702,0.0,Y1
0.21400000000000002,0.3277338461538463,-0.05760923076923086,9.964204615384615,-0.026804615384615395,0.008407692307692297,-0.03811384615384617,52.4172263076923,-1.509375476923077,0.0,Y1
0.31400000000000006,0.3031999999999927,-0.2244999999999902,10.047999999999991,-0.01799999999999827,-0.014699999999999406,0.034499999999998546,52.41741,-1.5095109999999998,0.0,Y1
0.41400000000000003,0.2747999999999953,-0.1233999999999961,10.053199999999991,0.0021000000000009323,-0.009199999999999913,0.03089999999999905,52.417442,-1.5092369999999997,0.0,Y1
0.514,0.19369253731343283,-0.2432686567164179,10.049398507462687,0.004608955223880597,0.0067,-0.03371791044776119,52.417263313432834,-1.5091096119402985,0.0,Y1
0.6140000000000001,0.11069552238805919,-0.19049850746268646,9.952311940298507,0.009244776119403015,0.0015268656716418208,-0.02415522388059701,52.417263313432834,-1.5091096119402985,0.0,Y1
0.7140000000000001,0.13209999999998231,-0.06539999999999178,9.8447,0.004000000000000405,0.0030999999999991507,-0.024699999999998272,52.417442,-1.5092369999999995,0.0,Y1
0.8140000000000001,0.17299999999999627,-0.14569999999998548,9.967499999999998,-0.008299999999999218,-0.004300000000000844,0.0236000000000001,52.417442,-1.5092369999999995,0.0,Y1
0.914,-0.1521,0.1956,9.7221,0.0009,-0.0043,0.0229,52.417442,-1.509237,0.0,Y1
1.014,0.0052,0.1599,9.7978,-0.0406,0.0073,-0.0064,52.417442,-1.509237,0.0,Y1
1.114,-0.0706,0.1187,9.8076,0.0253,-0.0183,0.0138,52.417442,-1.509237,0.0,Y1
1.2140000000000002,0.053320895522387224,0.1974761194029847,9.834897014925373,0.02386417910447757,-0.015486567164179288,0.01265223880597021,52.417263313432834,-1.5091096119402985,0.0,Y1
1.314,0.059123880597014455,0.09495820895522328,9.937676119402987,0.026202985074626768,-0.013617910447761235,0.01596417910447757,52.417263313432834,-1.5091096119402985,0.0,Y1
1.4140000000000001,0.21689999999996087,-0.023499999999991052,9.924299999999977,-0.02659999999999457,0.015299999999996813,-0.020399999999997427,52.417442,-1.509236999999999,0.0,Y1
1.514,0.1468,0.0783,9.8953,-0.0211,0.0153,-0.0241,52.417442,-1.509237,0.0,Y1
1.614,-0.1973,0.0951,9.5667,0.0504,-0.0208,0.0309,52.417442,-1.509237,0.0,Y1
1.7140000000000002,0.2382264705882348,0.030305882352939073,9.97970588235294,0.011791176470588248,0.0034499999999998976,-0.02199411764705886,52.40547,-1.500702,0.0,Y1
1.814,-0.3037,0.1321,9.6639,0.0113,-0.0214,0.0364,52.417442,-1.509237,0.0,Y1
1.9140000000000001,-0.37029999999994534,0.20399999999996393,9.585000000000019,-0.026599999999999388,0.012799999999999256,-0.045499999999995044,52.417442,-1.509236999999999,0.0,Y1
2.014,-0.2668,0.1527,9.5798,-0.015,-0.0183,0.0425,52.417442,-1.509237,0.0,Y1
2.114,-0.2726,0.1649,9.5663,0.0046,0.0098,-0.0339,52.417442,-1.509237,0.0,Y1
2.214,-0.2201,0.2014,9.6317,0.0192,0.0025,-0.0272,52.417442,-1.509237,0.0,Y1
