time_since_start_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,latitude,longitude,vehicle_speed,trip_id
0.01,0.0848,-0.0047,9.7008,0.0065,0.0181,-0.0229,52.59628299999999,-1.608857,6.57,Vw16a
0.11,0.2831,0.437,9.8097,0.0026,0.0053,-0.0082,52.59628299999999,-1.608857,6.51,Vw16a
0.21000000000000002,-0.11909999999999993,-0.1792999999999999,9.8444,0.006300000000000001,-0.016600000000000007,0.019599999999999992,52.59628299999999,-1.608857,6.52,Vw16a
0.31000000000000005,0.1268000000000001,0.10490000000000019,9.8339,0.008500000000000002,-0.042300000000000004,0.000700000000000025,52.59628299999999,-1.608857,6.59,Vw16a
0.41000000000000003,0.3328742574257425,0.46014059405940577,9.756259405940595,0.010973267326732667,-0.05185742574257426,0.04524653465346534,52.59628299999999,-1.608857,6.620297029702971,Vw16a
0.51,0.2003,0.1942,9.8622,-0.0017,-0.0576,0.0399,52.59628299999999,-1.608857,6.65,Vw16a
0.6100000000000001,0.18429999999999963,0.4694999999999988,9.8317,-0.005799999999999998,-0.07079999999999999,0.04490000000000001,52.59628299999999,-1.608857,6.73,Vw16a
0.7100000000000001,-0.14969999999999986,-0.5554999999999991,9.8557,-0.00450000000000001,-0.06079999999999999,0.050899999999999966,52.59628299999999,-1.608857,6.73,Vw16a
0.81,-0.024040594059405944,0.2491970297029703,9.76281089108911,-0.013253465346534652,-0.054516831683168315,0.016878217821782178,52.59628299999999,-1.608857,6.770594059405941,Vw16a
0.91,-0.3381,-0.5211,9.8539,0.0114,-0.0262,0.0147,52.59628299999999,-1.608857,6.83,Vw16a
1.01,0.4713,0.6185,9.8617,-0.0014,0.0151,-0.0164,52.59628299999999,-1.608857,6.99,Vw16a
1.11,-0.1129,-0.0449,9.904,0.011,0.0338,-0.0172,52.59628299999999,-1.608857,7.11,Vw16a
1.2100000000000002,0.5280158415841576,0.43430396039603897,9.835527722772277,0.002923762376237615,0.061231683168316856,-0.04268910891089109,52.59628299999999,-1.608857,7.422772277227723,Vw16a
1.31,-0.2004,-0.1253,9.8583,-0.0047,0.0844,-0.0416,52.59628299999999,-1.608857,7.7,Vw16a
1.4100000000000001,-0.13510000000000025,-0.3851999999999998,9.8701,-0.014899999999999972,0.06319999999999996,-0.031199999999999985,52.59628299999999,-1.608857,8.110000000000001,Vw16a
1.51,-0.2455,-0.321,9.8255,-0.0024,0.0463,-0.0242,52.59628299999999,-1.608857,8.57,Vw16a
1.61,-0.2492,-0.2912,9.8356,0.0011,0.0407,-0.0213,52.59628299999999,-1.608857,9.03,Vw16a
1.7100000000000002,0.3662584158415837,0.5545801980198012,9.849783168316831,0.01472970297029701,0.010997029702970274,-0.008920792079207901,52.59628299999999,-1.608857,9.452475247524752,Vw16a
1.81,-0.0879,-0.1574,9.7381,-0.0023,-0.0093,0.009,52.59628299999999,-1.608857,9.7,Vw16a
1.9100000000000001,0.3943425742574252,0.3471346534653461,9.937495049504951,-0.0052574257425742526,-0.02372376237623766,0.03368217821782177,52.59628299999999,-1.608857,9.962574257425743,Vw16a
2.01,-0.0614,-0.0294,9.897,-0.001,-0.0561,0.0219,52.59628299999999,-1.608857,10.22,Vw16a
2.11,-0.014447999999999695,-0.040834999999999705,9.736068,-0.005088000000000001,-0.05745399999999999,0.022056999999999993,52.59628299999999,-1.608857,10.4019,Vw16a
2.21,-0.28430297029702994,-0.2974990099009906,9.928951485148515,-0.0038356435643564423,-0.06249405940594062,0.027672277227722773,52.59628299999999,-1.608857,10.59118811881188,Vw16a
2.31,-0.0646,0.1226,9.7341,0.0026,-0.0319,0.0249,52.59628299999999,-1.608857,10.71,Vw16a
2.41,0.3422,0.2475,9.8442,-0.0036,0.0077,0.0005,52.59628299999999,-1.608857,10.83,Vw16a
2.51,-0.1766990000000006,0.17387000000000005,9.744154,0.01789100000000001,0.03383400000000001,-0.0008769999999999692,52.59628299999999,-1.608857,10.960500000000001,Vw16a
2.61,0.3735900990099015,0.1288198019801983,9.839547524752474,0.00705445544554456,0.02716633663366338,-0.028080198019802004,52.59628299999999,-1.608857,11.012079207920792,Vw16a
2.71,-0.0474,-0.1192,9.9343,0.0025,0.0138,-0.0061,52.59628299999999,-1.608857,11.22,Vw16a
2.81,0.3161,0.1529,9.8591,-0.0059,0.0195,-0.0116,52.59628299999999,-1.608857,11.05,Vw16a
2.91,-0.13134901960784326,-0.09795784313725499,9.84726862745098,0.00035784313725488806,0.005958823529411751,-0.010135294117647005,52.59628299999999,-1.608857,10.735980392156865,Vw16a
3.01,-0.16625098039215674,-0.123742156862745,9.81413137254902,-0.0038578431372548877,0.001841176470588248,0.006335294117647005,52.59628299999999,-1.608857,11.334019607843135,Vw16a
3.11,0.033478999999999315,0.06657499999999936,9.853895,0.000950999999999984,-0.02195999999999992,0.013132999999999978,52.59628299999999,-1.608857,11.211300000000001,Vw16a
3.21,-0.1756,-0.2956,9.798,-0.0011,-0.0327,0.0164,52.59628299999999,-1.608857,11.14,Vw16a
3.31,-0.06445544554455433,-0.00058415841584152,9.8256900990099,0.004684158415841586,-0.022940594059405916,0.02560990099009902,52.59628299999999,-1.608857,11.068118811881188,Vw16a
3.41,-0.17,-0.059,9.8247,0.0031,-0.047,0.0166,52.59628299999999,-1.608857,10.88,Vw16a
3.51,0.2985,0.4032,9.8624,-0.0062,-0.0465,0.0237,52.59628299999999,-1.608857,10.82,Vw16a
3.61,-0.0592,-0.1862,9.8582,-0.0114,-0.0279999999999999,0.0239,52.59628299999999,-1.608857,11.05,Vw16a
3.71,0.2695,0.4126,9.7911,-0.0071,-0.0208,-0.0069,52.59628299999999,-1.608857,10.85,Vw16a
3.81,0.0674,-0.3263,9.6236,0.0289,-0.008,-0.0339,52.59628299999999,-1.608857,10.83,Vw16a
3.91,-0.1485,0.0076,9.8295,0.0053,0.0327,-0.0096,52.59628299999999,-1.608857,10.7,Vw16a
4.01,-0.3076,-0.3455,9.6928,0.0053,0.0478,-0.0081,52.59628299999999,-1.608857,10.57,Vw16a
4.11,0.1408,0.0549,10.0012,0.0144,0.0568,-0.0442,52.59628299999999,-1.608857,10.44,Vw16a
4.21,0.3026,0.4151,9.8548,0.0094,0.0974,-0.0281,52.59628299999999,-1.608857,10.06,Vw16a
4.31,0.3581,0.2949,9.8705,-0.0092,0.0795,-0.0481,52.59628299999999,-1.608857,9.809999,Vw16a
4.41,0.1792,0.3745,9.7669,-0.0062,0.0571,-0.0328,52.59628299999999,-1.608857,9.349999,Vw16a
4.51,-0.3365,-0.5824,9.9236,-0.0139,0.0411,-0.0229,52.59628299999999,-1.608857,8.71,Vw16a
4.61,0.0744,0.1968,9.8001,-0.001,0.0138,-0.0224,52.59628299999999,-1.608857,8.24,Vw16a
4.71,-0.3812,-0.4846,9.8834,0.0015,-0.0261,0.009,52.59628299999999,-1.608857,8.01,Vw16a
4.8100000000000005,0.5740336633663343,0.4365930693069292,9.766515841584159,0.007104950495049473,-0.025903960396039673,0.023010891089108948,52.59628299999999,-1.608857,7.8291089108910885,Vw16a
4.91,-0.1026,-0.0141,9.8481,-0.0024,-0.0463,0.0341,52.59628299999999,-1.608857,7.74,Vw16a
5.01,0.2141,0.3914,9.7848,0.0047,-0.0515,0.0437,52.59628299999999,-1.608857,7.58,Vw16a
5.11,-0.16397475728155095,-0.12763106796116347,9.873095145631067,-0.0015106796116504556,-0.05715048543689326,0.03171456310679609,52.59628299999999,-1.608857,7.50766990291262,Vw16a
5.21,0.5685495145631084,0.3392621359223311,9.902609708737865,0.00742135922330099,-0.07219902912621362,0.023170873786407746,52.59628299999999,-1.608857,7.274660194174756,Vw16a
5.3100000000000005,-0.1418040000000017,-0.30839200000000155,9.802358,-0.0036700000000000265,-0.030261999999999893,0.016531999999999984,52.59628299999999,-1.608857,7.0348,Vw16a
5.41,0.2183,0.0781,9.7662,-0.0054,-0.0161,0.0095,52.59628299999999,-1.608857,7.04,Vw16a
5.51,0.5071158415841605,0.1299079207920819,9.882485148514851,0.0013841584158415928,0.02997029702970293,-0.017168316831683184,52.59628299999999,-1.608857,6.86891089108911,Vw16a
5.61,0.1487,-0.3593,10.001,-0.0002,0.037,-0.0139999999999999,52.59628299999999,-1.608857,6.76,Vw16a
5.71,0.8474,-0.0029,9.9077,0.0082,0.0269,-0.0265,52.59628299999999,-1.608857,6.45,Vw16a
5.8100000000000005,0.06559306930693136,-0.4096891089108911,9.845560396039604,-0.004723762376237632,0.01236336633663365,-0.017832673267326675,52.59628299999999,-1.608857,6.105148514851484,Vw16a
5.91,0.2649,-0.4286,9.8816,-0.0071,0.0087,-0.0011,52.59628299999999,-1.608857,5.62,Vw16a
6.01,0.445,-0.5985,9.9734,-0.0178,-0.0048,0.0088,52.59628299999999,-1.608857,5.11,Vw16a
6.11,0.2552,-0.2953,9.7723,-0.0158,-0.0272,0.0042,52.59628299999999,-1.608857,4.58,Vw16a
6.21,0.5084,-0.1518,9.9396,-0.0257,-0.0537,0.0191,52.59628299999999,-1.608857,4.12,Vw16a
6.3100000000000005,-0.015399999999996089,-0.4692999999999994,9.736500000000001,-0.019900000000000025,-0.05220000000000025,0.03669999999999992,52.59628299999999,-1.608857,3.7899999999999987,Vw16a
6.41,0.41795499999999913,-0.40188800000000047,9.923779000000001,-0.02268099999999996,-0.080397,0.027218000000000003,52.59628299999999,-1.608857,3.6193,Vw16a
6.51,0.14881782178217676,-0.5461782178217839,9.960450495049505,-0.01083267326732677,-0.07981782178217837,0.028709900990099072,52.59628299999999,-1.608857,3.55019801980198,Vw16a
6.61,0.4106,-0.244,9.8755,-0.0041,-0.0516,-0.0003,52.59628299999999,-1.608857,3.57,Vw16a
6.71,0.4234,-0.4302,9.8124,-0.0042,-0.0647,0.0043,52.59628299999999,-1.608857,3.7,Vw16a
6.8100000000000005,0.3742999999999976,-0.4948000000000021,9.8612,-0.018499999999999836,-0.07260000000000015,0.022700000000000005,52.59628299999999,-1.608857,3.8100000000000014,Vw16a
6.91,0.1009,-0.7349,9.9058,-0.0001,-0.0891,0.023,52.59628299999999,-1.608857,3.97,Vw16a
7.01,0.2703,-1.0144,9.8882,-0.0151,-0.1196,0.0066,52.59628299999999,-1.608857,4.11,Vw16a
7.11,0.0579,-1.2386,10.0659,-0.0148,-0.1165,0.017,52.59628299999999,-1.608857,4.28,Vw16a
7.21,0.2165,-1.3046,9.7919,-0.0225,-0.16,0.0579,52.59628299999999,-1.608857,4.42,Vw16a
7.3100000000000005,0.16860000000000416,-1.025700000000001,9.978799999999998,-0.008900000000000047,-0.16820000000000043,-0.008299999999999972,52.59628299999999,-1.608857,4.5200000000000005,Vw16a
7.41,0.6387,-1.1308,9.7128,-0.0142,-0.2172,-0.0051,52.59628299999999,-1.608857,4.61,Vw16a
7.51,0.1578,-0.8284,9.9256,-0.0168,-0.2351,0.0313,52.59628299999999,-1.608857,4.58,Vw16a
7.61,0.5675,-0.7957,9.6812,-0.0111,-0.2327,-0.0322,52.59628299999999,-1.608857,4.3,Vw16a
7.71,0.0212,-1.0963,10.294,-0.0069999999999999,-0.2577,0.0098,52.59628299999999,-1.608857,3.85,Vw16a
7.8100000000000005,-1.1751999999999985,-1.6591999999999922,9.656700000000003,0.017399999999999794,-0.22900000000000006,-0.016200000000000502,52.59628299999999,-1.608857,3.229999999999996,Vw16a
7.91,-1.009,-0.7733,9.795,-0.0057,-0.2477,-0.0727,52.59628299999999,-1.608857,2.76,Vw16a
8.01,-0.4341,-0.5903,10.3415,-0.0445,-0.3921,0.0644,52.59628299999999,-1.608857,2.45,Vw16a
8.11,0.0904,-0.2021,9.9636,-0.0099,-0.3509,0.0056,52.59628299999999,-1.608857,2.31,Vw16a
8.21,-0.2638,-0.2025,9.9843,0.0313,-0.3518,0.0654,52.59628299999999,-1.608857,2.28,Vw16a
8.31,-0.6187019607843176,-0.5894607843137296,9.956260784313725,-0.09497450980392294,-0.5045450980392174,0.1570666666666677,52.59628299999999,-1.608857,2.3094117647058825,Vw16a
8.41,-1.0924,-0.12,9.8895,-0.0302,-0.4037,0.0411,52.59628299999999,-1.608857,2.4,Vw16a
8.51,-0.964,-0.1124,9.9238,0.0136,-0.3254,0.0619,52.59628299999999,-1.608857,2.54,Vw16a
8.61,0.012534653465334555,-0.11447920792079205,9.837166336633665,0.016174257425742543,-0.3184693069306932,-0.029486138613860263,52.59628299999999,-1.608857,2.629108910891088,Vw16a
8.71,-0.7311,0.3521,9.5585,0.0279,-0.298,0.0225,52.59628299999999,-1.608857,2.75,Vw16a
8.81,-0.4819,-0.0038,10.3234,0.0125,-0.2914,0.0414,52.59628299999999,-1.608857,2.9,Vw16a
8.91,-1.2046,-0.3817,9.7662,0.0335,-0.3183,-0.0317,52.59628299999999,-1.608857,3.0,Vw16a
9.01,-0.7153,-0.2018,9.866,0.0276,-0.3479,-0.0289999999999999,52.59628299999999,-1.608857,2.93,Vw16a
9.11,-0.7078,0.4012,9.7865,0.0718,-0.3551,-0.0053,52.59628299999999,-1.608857,2.81,Vw16a
