time_since_start_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,latitude,longitude,vehicle_speed,trip_id
13938.31,0.064,1.2419,9.2444,-0.0342,-0.2439,0.1678,52.201836,-2.201769,15.14,Vw10
13938.41,0.0569,-2.9698,9.9913,0.0101,-0.4286,0.2517,52.201836,-2.201769,15.21,Vw10
13938.51,0.6111,0.3082,10.5127,0.0033,-0.0586,0.0544,52.201836,-2.201769,15.23,Vw10
13938.61,-1.072,-1.0043,9.2935,-0.0582,-0.2647,0.0106,52.201836,-2.201769,15.32,Vw10
13938.710000000001,0.46699999998782565,-0.7120000000332674,10.569999999977203,-0.060000000000207616,0.15939999999528165,-0.16969999999394772,52.201836,-2.201769,15.420000000001654,Vw10
13938.810000000001,-0.18748811879551874,-2.499433663319608,9.337265346550922,-0.07065247524621864,-0.09461881187557819,0.1569831683113516,52.201836,-2.201769,15.511089108913088,Vw10
13938.910000000002,0.6237000000061126,-0.1827999999727818,10.143799999979123,-0.005900000001053573,0.1834999999955678,-0.11469999999691671,52.201836,-2.201769,15.62000000000234,Vw10
13939.010000000002,0.9597396039658428,1.3135366336876202,8.99607722770417,-0.06382079208014674,-0.06016336634058314,0.05480495049779699,52.201836,-2.201769,15.748712871289214,Vw10
13939.110000000002,0.8879297029388133,1.111853465331787,9.915258415835394,-0.025113861386777354,0.14391188118488682,-0.035433663365794614,52.201836,-2.201769,15.880099009901192,Vw10
13939.210000000003,-0.659099999956075,0.38719999995584586,9.611100000020086,-0.05649999999898501,-0.01489999999805732,-0.00880000000212458,52.201836,-2.201769,15.890000000005822,Vw10
13939.310000000003,0.5483000000073597,-0.8264999999736101,10.16319999992683,-0.02860000000052387,0.03849999999816646,-0.06719999999488864,52.201836,-2.201769,16.050000000010552,Vw10
13939.410000000003,0.7506000000159271,-0.10109999994856625,8.151900000051713,-0.0429999999978645,-0.011899999997366104,0.0732999999981701,52.201836,-2.201769,16.340000000009457,Vw10
13939.510000000004,1.1883999999529864,1.3126999998682178,9.573400000034153,0.01569999999668944,0.06049999999524152,0.023000000003448803,52.201836,-2.201769,16.600000000007277,Vw10
13939.610000000004,-0.10390000005380902,-2.30970000001726,10.512200000055477,-0.07529999999473412,-0.07029999998166679,0.11779999998550321,52.201836,-2.201769,16.800000000003674,Vw10
13939.710000000005,-1.569151485152182,-2.77838514851094,12.007924752421387,0.06696633662967953,0.42472475246031194,-0.27583168316497025,52.201836,-2.201769,16.901089108915087,Vw10
13939.810000000005,-1.6642999998484544,-2.676899999745203,10.610399999950037,-0.03639999999118154,0.03720000002197521,-0.189000000006772,52.201836,-2.201769,17.01000000000655,Vw10
13939.910000000005,1.1128000000076126,1.9923000000519886,9.694799999968339,0.12520000000227557,0.43989999997979834,-0.3130999999765077,52.201836,-2.201769,17.12999999999509,Vw10
13940.010000000006,1.2522999999881201,2.944999999824444,9.11460000002168,0.16690000000037106,0.0697000000081909,0.11739999998731256,52.201836,-2.201769,17.039999999993995,Vw10
13940.110000000006,1.0345999999438313,-0.27210000009225005,9.511899999994538,0.17369999999366445,0.21979999998810382,-0.11510000000269027,52.201836,-2.201769,16.929999999998362,Vw10
13940.210000000006,0.0052999999647814254,-1.9626000000428545,9.41180000012541,0.05759999999703082,0.0018000000336310929,-0.1644000000227539,52.201836,-2.201769,16.900000000003672,Vw10
13940.310000000007,-0.47027425739864354,-2.5194643562395567,11.10485049494973,0.016779207917647053,0.4554019801681383,-0.4692633663012317,52.201836,-2.201769,16.95049504950865,Vw10
13940.410000000007,-0.10770000004237694,0.10410000008290182,9.769900000021078,-0.025299999990967523,0.0556000000314777,0.004399999989784261,52.201836,-2.201769,17.000000000005144,Vw10
13940.510000000007,-0.6728336632806365,1.2648534655913362,10.056398019799722,0.09736534653289966,0.481456435625301,-0.13491188119044983,52.201836,-2.201769,17.07049504950865,Vw10
13940.610000000008,0.47380000000052386,4.54019999976105,10.026199999953338,0.0739000000009968,0.23710000002011802,-0.1661000000099535,52.201836,-2.201769,17.11999999999709,Vw10
13940.710000000008,0.48100000008969085,1.2561000001254918,9.384900000032227,0.08759999999548927,0.5135999999929995,-0.3028999999899129,52.201836,-2.201769,17.080000000005512,Vw10
13940.810000000009,1.4480289999138258,2.576014999571638,9.732211999967578,0.0386000000009295,0.4355679999829715,-0.19215699999123478,52.201836,-2.201769,17.141400000013014,Vw10
13940.910000000009,0.5320207920961286,-1.9366425737950272,9.398023762479612,0.048764356438100245,0.25614653467155457,-0.1010356435851324,52.201836,-2.201769,17.281881188136296,Vw10
13941.01000000001,0.7140999998702423,3.0390999996172754,10.510399999997153,0.07519999999130524,0.4507999999654392,-0.32459999997669875,52.201836,-2.201769,17.47000000001819,Vw10
13941.11000000001,-0.7125999998471343,-1.1689999999107548,10.479099999932547,-0.02039999999781898,0.07080000000915676,-0.06839999998956289,52.201836,-2.201769,17.670000000021194,Vw10
